TaxonID,Family,Genus,Species,MammalName,Mass,FillMass
4230,MUSTELIDAE,Melogale,moschata,Melogale moschata,805.25,0
4231,MUSTELIDAE,Melogale,orientalis,Melogale orientalis,2000,0
4232,MUSTELIDAE,Melogale,personata,Melogale personata,1702.5,0
4234,MUSTELIDAE,Mustela,africana,Mustela africana,536.995,0
4235,MUSTELIDAE,Mustela,altaica,Mustela altaica,171,0
4236,MUSTELIDAE,Mustela,erminea,Mustela erminea,119.375,0
4237,MUSTELIDAE,Mustela,eversmanii,Mustela eversmanii,1350,0
4238,MUSTELIDAE,Mustela,felipei,Mustela felipei,211.3,0
4239,MUSTELIDAE,Mustela,frenata,Mustela frenata,147.001,0
4240,MUSTELIDAE,Mustela,itatsi,Mustela itatsi,575.76625,1
4241,MUSTELIDAE,Mustela,kathiah,Mustela kathiah,208.083,0
4242,MUSTELIDAE,Mustela,lutreola,Mustela lutreola,440,0
4243,MUSTELIDAE,Mustela,lutreolina,Mustela lutreolina,706.6,0
4244,MUSTELIDAE,Mustela,nigripes,Mustela nigripes,850.002,0
4245,MUSTELIDAE,Mustela,nivalis,Mustela nivalis,575.76625,1
4246,MUSTELIDAE,Mustela,nudipes,Mustela nudipes,500,0
4247,MUSTELIDAE,Mustela,putorius,Mustela putorius,915.3715,0
4248,MUSTELIDAE,Mustela,sibirica,Mustela sibirica,405,0
4249,MUSTELIDAE,Mustela,strigidorsa,Mustela strigidorsa,1500,0
4250,MUSTELIDAE,Mustela,subpalmata,Mustela subpalmata,575.76625,1
4252,MUSTELIDAE,Neovison,macrodon,Neovison macrodon,944.953,1
4253,MUSTELIDAE,Neovison,vison,Neovison vison,944.953,0
4255,MUSTELIDAE,Poecilogale,albinucha,Poecilogale albinucha,340.001,0
4257,MUSTELIDAE,Pteronura,brasiliensis,Pteronura brasiliensis,23999.931,0
4259,MUSTELIDAE,Taxidea,taxus,Taxidea taxus,7107.551,0
4261,MUSTELIDAE,Vormela,peregusna,Vormela peregusna,450.3846154,0
4264,MYOCASTORIDAE,Myocastor,coypus,Myocastor coypus,6937.452,0
4267,MYRMECOBIIDAE,Myrmecobius,fasciatus,Myrmecobius fasciatus,471.5,0
4270,MYRMECOPHAGIDAE,Myrmecophaga,tridactyla,Myrmecophaga tridactyla,22333.151,0
4272,MYRMECOPHAGIDAE,Tamandua,mexicana,Tamandua mexicana,4209.98,0
4273,MYRMECOPHAGIDAE,Tamandua,tetradactyla,Tamandua tetradactyla,5515.057,0
4276,MYSTACINIDAE,Mystacina,robusta,Mystacina robusta,12.6,1
4277,MYSTACINIDAE,Mystacina,tuberculata,Mystacina tuberculata,12.6,0
4280,MYZOPODIDAE,Myzopoda,aurita,Myzopoda aurita,-9999,0
4281,MYZOPODIDAE,Myzopoda,schliemanni,Myzopoda schliemanni,-9999,0
4284,-9999NDINIIDAE,Nandinia,binotata,Nandinia binotata,2000,0
4287,-9999TALIDAE,Chilonatalus,micropus,Chilonatalus micropus,3.525,1
4288,-9999TALIDAE,Chilonatalus,tumidifrons,Chilonatalus tumidifrons,3.525,0
4290,-9999TALIDAE,Natalus,espiritosantensis,Natalus espiritosantensis,5.767,1
4291,-9999TALIDAE,Natalus,jamaicensis,Natalus jamaicensis,5.767,1
4292,-9999TALIDAE,Natalus,lanatus,Natalus lanatus,5.767,1
4293,-9999TALIDAE,Natalus,major,Natalus major,5.767,1
4294,-9999TALIDAE,Natalus,mexicanus,Natalus mexicanus,5.767,1
4295,-9999TALIDAE,Natalus,primus,Natalus primus,5.767,1
4296,-9999TALIDAE,Natalus,stramineus,Natalus stramineus,5.484,0
4297,-9999TALIDAE,Natalus,tumidirostris,Natalus tumidirostris,6.05,0
4299,-9999TALIDAE,Nyctiellus,lepidus,Nyctiellus lepidus,-9999,0
4305,NESOMYIDAE,Beamys,hindei,Beamys hindei,75.8,0
4307,NESOMYIDAE,Brachytarsomys,albicauda,Brachytarsomys albicauda,200,0
4308,NESOMYIDAE,Brachytarsomys,villosa,Brachytarsomys villosa,220,0
4310,NESOMYIDAE,Brachyuromys,betsileoensis,Brachyuromys betsileoensis,92.5,0
4311,NESOMYIDAE,Brachyuromys,ramirohitra,Brachyuromys ramirohitra,90,0
4313,NESOMYIDAE,Cricetomys,emini,Cricetomys emini,1299.99,0
4314,NESOMYIDAE,Cricetomys,gambianus,Cricetomys gambianus,1271,0
4316,NESOMYIDAE,Delanymys,brooksi,Delanymys brooksi,5,0
4318,NESOMYIDAE,Dendromus,insignis,Dendromus insignis,11.051,0
4319,NESOMYIDAE,Dendromus,kahuziensis,Dendromus kahuziensis,10.99083333,1
4320,NESOMYIDAE,Dendromus,kivu,Dendromus kivu,10.99083333,1
4321,NESOMYIDAE,Dendromus,lovati,Dendromus lovati,12,0
4322,NESOMYIDAE,Dendromus,melanotis,Dendromus melanotis,9.057,0
4323,NESOMYIDAE,Dendromus,mesomelas,Dendromus mesomelas,11.12,0
4324,NESOMYIDAE,Dendromus,messorius,Dendromus messorius,10.99083333,1
4325,NESOMYIDAE,Dendromus,mystacalis,Dendromus mystacalis,7.717,0
4326,NESOMYIDAE,Dendromus,nyikae,Dendromus nyikae,15,0
4327,NESOMYIDAE,Dendromus,oreas,Dendromus oreas,10.99083333,1
4328,NESOMYIDAE,Dendromus,vernayi,Dendromus vernayi,10.99083333,1
4330,NESOMYIDAE,Dendroprionomys,rousseloti,Dendroprionomys rousseloti,-9999,0
4332,NESOMYIDAE,Eliurus,antsingy,Eliurus antsingy,80.9375,1
4333,NESOMYIDAE,Eliurus,danieli,Eliurus danieli,80.9375,1
4334,NESOMYIDAE,Eliurus,ellermani,Eliurus ellermani,100,0
4335,NESOMYIDAE,Eliurus,grandidieri,Eliurus grandidieri,80.9375,1
4336,NESOMYIDAE,Eliurus,majori,Eliurus majori,100,0
4337,NESOMYIDAE,Eliurus,minor,Eliurus minor,37.5,0
4338,NESOMYIDAE,Eliurus,myoxinus,Eliurus myoxinus,70,0
4339,NESOMYIDAE,Eliurus,penicillatus,Eliurus penicillatus,100,0
4340,NESOMYIDAE,Eliurus,petteri,Eliurus petteri,75,0
4341,NESOMYIDAE,Eliurus,tanala,Eliurus tanala,90,0
4342,NESOMYIDAE,Eliurus,webbi,Eliurus webbi,75,0
4344,NESOMYIDAE,Gymnuromys,roberti,Gymnuromys roberti,97.5,0
4346,NESOMYIDAE,Hypogeomys,antimena,Hypogeomys antimena,1250,0
4348,NESOMYIDAE,Macrotarsomys,bastardi,Macrotarsomys bastardi,25,0
4349,NESOMYIDAE,Macrotarsomys,ingens,Macrotarsomys ingens,55,0
4350,NESOMYIDAE,Macrotarsomys,petteri,Macrotarsomys petteri,40,1
4352,NESOMYIDAE,Malacothrix,typica,Malacothrix typica,13.4,0
4354,NESOMYIDAE,Megadendromus,nikolausi,Megadendromus nikolausi,52,0
4356,NESOMYIDAE,Monticolomys,koopmani,Monticolomys koopmani,25,0
4358,NESOMYIDAE,Mystromys,albicaudatus,Mystromys albicaudatus,86.85,0
4360,NESOMYIDAE,Nesomys,audeberti,Nesomys audeberti,212.5,0
4361,NESOMYIDAE,Nesomys,lambertoni,Nesomys lambertoni,155,0
4362,NESOMYIDAE,Nesomys,rufus,Nesomys rufus,162.5,0
4364,NESOMYIDAE,Petromyscus,barbouri,Petromyscus barbouri,700,0
4365,NESOMYIDAE,Petromyscus,collinus,Petromyscus collinus,20,0
4366,NESOMYIDAE,Petromyscus,monticularis,Petromyscus monticularis,20.733,0
4367,NESOMYIDAE,Petromyscus,shortridgei,Petromyscus shortridgei,46.5,0
4369,NESOMYIDAE,Prionomys,batesi,Prionomys batesi,12.5,0
4371,NESOMYIDAE,Saccostomus,campestris,Saccostomus campestris,51.225,0
4372,NESOMYIDAE,Saccostomus,mearnsi,Saccostomus mearnsi,45.5,0
4374,NESOMYIDAE,Steatomys,bocagei,Steatomys bocagei,30.56675,1
4375,NESOMYIDAE,Steatomys,caurinus,Steatomys caurinus,44.75,0
4376,NESOMYIDAE,Steatomys,cuppedius,Steatomys cuppedius,30.56675,1
4377,NESOMYIDAE,Steatomys,jacksoni,Steatomys jacksoni,30.56675,1
4378,NESOMYIDAE,Steatomys,krebsii,Steatomys krebsii,20.667,0
4379,NESOMYIDAE,Steatomys,opimus,Steatomys opimus,30.56675,1
4380,NESOMYIDAE,Steatomys,parvus,Steatomys parvus,8.85,0
4381,NESOMYIDAE,Steatomys,pratensis,Steatomys pratensis,48,0
4383,NESOMYIDAE,Voalavo,antsahabensis,Voalavo antsahabensis,-9999,0
4384,NESOMYIDAE,Voalavo,gymnocaudus,Voalavo gymnocaudus,-9999,0
4387,NESOPHONTIDAE,Nesophontes,edithae,Nesophontes edithae,-9999,0
4388,NESOPHONTIDAE,Nesophontes,hypomicrus,Nesophontes hypomicrus,-9999,0
4389,NESOPHONTIDAE,Nesophontes,major,Nesophontes major,-9999,0
4390,NESOPHONTIDAE,Nesophontes,micrus,Nesophontes micrus,-9999,0
4391,NESOPHONTIDAE,Nesophontes,paramicrus,Nesophontes paramicrus,-9999,0
4392,NESOPHONTIDAE,Nesophontes,zamicrus,Nesophontes zamicrus,-9999,0
4395,NOCTILIONIDAE,Noctilio,albiventris,Noctilio albiventris,30.848,0
4396,NOCTILIONIDAE,Noctilio,leporinus,Noctilio leporinus,58.32166667,0
4399,NOTORYCTIDAE,Notoryctes,caurinus,Notoryctes caurinus,34,0
4400,NOTORYCTIDAE,Notoryctes,typhlops,Notoryctes typhlops,55,0
4403,NYCTERIDAE,Nycteris,arge,Nycteris arge,11.95,0
4404,NYCTERIDAE,Nycteris,aurita,Nycteris aurita,14.10080556,1
4405,NYCTERIDAE,Nycteris,gambiensis,Nycteris gambiensis,6.95,0
4406,NYCTERIDAE,Nycteris,grandis,Nycteris grandis,30.157,0
4407,NYCTERIDAE,Nycteris,hispida,Nycteris hispida,8.633,0
4408,NYCTERIDAE,Nycteris,intermedia,Nycteris intermedia,10.65,0
4409,NYCTERIDAE,Nycteris,javanica,Nycteris javanica,17.7,0
4410,NYCTERIDAE,Nycteris,macrotis,Nycteris macrotis,14.459,0
4411,NYCTERIDAE,Nycteris,madagascariensis,Nycteris madagascariensis,14.10080556,1
4412,NYCTERIDAE,Nycteris,major,Nycteris major,30,0
4413,NYCTERIDAE,Nycteris,nana,Nycteris nana,6.95,0
4414,NYCTERIDAE,Nycteris,parisii,Nycteris parisii,14.10080556,1
4415,NYCTERIDAE,Nycteris,thebaica,Nycteris thebaica,9.810666667,0
4416,NYCTERIDAE,Nycteris,tragata,Nycteris tragata,14.4,0
4417,NYCTERIDAE,Nycteris,vinsoni,Nycteris vinsoni,14.10080556,1
4418,NYCTERIDAE,Nycteris,woodi,Nycteris woodi,7.55,0
4421,OCHOTONIDAE,Ochotona,alpina,Ochotona alpina,150,0
4422,OCHOTONIDAE,Ochotona,argentata,Ochotona argentata,249.69808,1
4423,OCHOTONIDAE,Ochotona,cansus,Ochotona cansus,68.75,0
4424,OCHOTONIDAE,Ochotona,collaris,Ochotona collaris,129,0
4425,OCHOTONIDAE,Ochotona,curzoniae,Ochotona curzoniae,131.475,0
4426,OCHOTONIDAE,Ochotona,dauurica,Ochotona dauurica,109,0
4427,OCHOTONIDAE,Ochotona,erythrotis,Ochotona erythrotis,181,0
4428,OCHOTONIDAE,Ochotona,forresti,Ochotona forresti,350,0
4429,OCHOTONIDAE,Ochotona,gaoligongensis,Ochotona gaoligongensis,350,0
4430,OCHOTONIDAE,Ochotona,gloveri,Ochotona gloveri,350,0
4431,OCHOTONIDAE,Ochotona,himalayana,Ochotona himalayana,350,0
4432,OCHOTONIDAE,Ochotona,hoffmanni,Ochotona hoffmanni,249.69808,1
4433,OCHOTONIDAE,Ochotona,huangensis,Ochotona huangensis,249.69808,1
4434,OCHOTONIDAE,Ochotona,hyperborea,Ochotona hyperborea,120,0
4435,OCHOTONIDAE,Ochotona,iliensis,Ochotona iliensis,350,0
4436,OCHOTONIDAE,Ochotona,koslowi,Ochotona koslowi,350,0
4437,OCHOTONIDAE,Ochotona,ladacensis,Ochotona ladacensis,350,0
4438,OCHOTONIDAE,Ochotona,macrotis,Ochotona macrotis,260,0
4439,OCHOTONIDAE,Ochotona,muliensis,Ochotona muliensis,350,0
4440,OCHOTONIDAE,Ochotona,nigritia,Ochotona nigritia,249.69808,1
4441,OCHOTONIDAE,Ochotona,nubrica,Ochotona nubrica,350,0
4442,OCHOTONIDAE,Ochotona,pallasi,Ochotona pallasi,350,0
4443,OCHOTONIDAE,Ochotona,princeps,Ochotona princeps,157.627,0
4444,OCHOTONIDAE,Ochotona,pusilla,Ochotona pusilla,142.5,0
4445,OCHOTONIDAE,Ochotona,roylei,Ochotona roylei,260,0
4446,OCHOTONIDAE,Ochotona,rufescens,Ochotona rufescens,250,0
4447,OCHOTONIDAE,Ochotona,rutila,Ochotona rutila,350,0
4448,OCHOTONIDAE,Ochotona,thibetana,Ochotona thibetana,83.1,0
4449,OCHOTONIDAE,Ochotona,thomasi,Ochotona thomasi,350,0
4450,OCHOTONIDAE,Ochotona,turuchanensis,Ochotona turuchanensis,249.69808,1
4453,OCTODONTIDAE,Aconaemys,fuscus,Aconaemys fuscus,133.5,0
4454,OCTODONTIDAE,Aconaemys,porteri,Aconaemys porteri,115.0005,1
4455,OCTODONTIDAE,Aconaemys,sagei,Aconaemys sagei,96.501,0
4457,OCTODONTIDAE,Octodon,bridgesi,Octodon bridgesi,150,0
4458,OCTODONTIDAE,Octodon,degus,Octodon degus,210,0
4459,OCTODONTIDAE,Octodon,lunatus,Octodon lunatus,233.002,0
4460,OCTODONTIDAE,Octodon,pacificus,Octodon pacificus,197.6673333,1
4462,OCTODONTIDAE,Octodontomys,gliroides,Octodontomys gliroides,150,0
4464,OCTODONTIDAE,Octomys,mimax,Octomys mimax,131,0
4466,OCTODONTIDAE,Pipanacoctomys,aureus,Pipanacoctomys aureus,-9999,0
4468,OCTODONTIDAE,Salinoctomys,loschalchalerosorum,Salinoctomys loschalchalerosorum,-9999,0
4470,OCTODONTIDAE,Spalacopus,cyanus,Spalacopus cyanus,127.5,0
4472,OCTODONTIDAE,Tympanoctomys,barrerae,Tympanoctomys barrerae,70,0
4478,ORNITHORHYNCHIDAE,Ornithorhynchus,anatinus,Ornithorhynchus anatinus,1484.25,0
4481,ORYCTEROPODIDAE,Orycteropus,afer,Orycteropus afer,52350.399,0
4508,PALAEOPROPITHECIDAE,Palaeopropithecus,ingens,Palaeopropithecus ingens,-9999,0
4511,PEDETIDAE,Pedetes,capensis,Pedetes capensis,3155.005,0
4512,PEDETIDAE,Pedetes,surdaster,Pedetes surdaster,3155.005,1
4515,PERAMELIDAE,Echymipera,clara,Echymipera clara,1236.5,0
4516,PERAMELIDAE,Echymipera,davidi,Echymipera davidi,950,0
4517,PERAMELIDAE,Echymipera,echinista,Echymipera echinista,1000,0
4518,PERAMELIDAE,Echymipera,kalubu,Echymipera kalubu,782.1666667,0
4519,PERAMELIDAE,Echymipera,rufescens,Echymipera rufescens,1100,0
4521,PERAMELIDAE,Isoodon,auratus,Isoodon auratus,425,0
4522,PERAMELIDAE,Isoodon,macrourus,Isoodon macrourus,1600,0
4523,PERAMELIDAE,Isoodon,obesulus,Isoodon obesulus,775,0
4525,PERAMELIDAE,Microperoryctes,aplini,Microperoryctes aplini,348,1
4526,PERAMELIDAE,Microperoryctes,longicauda,Microperoryctes longicauda,538,0
4527,PERAMELIDAE,Microperoryctes,murina,Microperoryctes murina,348,1
4528,PERAMELIDAE,Microperoryctes,papuensis,Microperoryctes papuensis,158,0
4530,PERAMELIDAE,Perameles,bougainville,Perameles bougainville,226,0
4531,PERAMELIDAE,Perameles,eremiana,Perameles eremiana,690.3333333,1
4532,PERAMELIDAE,Perameles,gunnii,Perameles gunnii,870,0
4533,PERAMELIDAE,Perameles,nasuta,Perameles nasuta,975,0
4535,PERAMELIDAE,Peroryctes,broadbenti,Peroryctes broadbenti,4800,0
4536,PERAMELIDAE,Peroryctes,raffrayana,Peroryctes raffrayana,838.5,0
4538,PERAMELIDAE,Rhynchomeles,prattorum,Rhynchomeles prattorum,-9999,0
4541,PETAURIDAE,Dactylonax,palpator,Dactylonax palpator,398,0
4543,PETAURIDAE,Dactylopsila,megalura,Dactylopsila megalura,332.7625,1
4544,PETAURIDAE,Dactylopsila,tatei,Dactylopsila tatei,252,0
4545,PETAURIDAE,Dactylopsila,trivirgata,Dactylopsila trivirgata,413.525,0
4547,PETAURIDAE,Gymnobelideus,leadbeateri,Gymnobelideus leadbeateri,127,0
4549,PETAURIDAE,Petaurus,abidi,Petaurus abidi,278,0
4550,PETAURIDAE,Petaurus,australis,Petaurus australis,575,0
4551,PETAURIDAE,Petaurus,biacensis,Petaurus biacensis,308.455,1
4552,PETAURIDAE,Petaurus,breviceps,Petaurus breviceps,106.275,0
4553,PETAURIDAE,Petaurus,gracilis,Petaurus gracilis,353,0
4554,PETAURIDAE,Petaurus,norfolcensis,Petaurus norfolcensis,230,0
4557,PETROMURIDAE,Petromus,typicus,Petromus typicus,224.001,0
4560,PHALANGERIDAE,Ailurops,melanotis,Ailurops melanotis,10000,1
4561,PHALANGERIDAE,Ailurops,ursinus,Ailurops ursinus,10000,0
4563,PHALANGERIDAE,Phalanger,alexandrae,Phalanger alexandrae,1885.675,1
4564,PHALANGERIDAE,Phalanger,carmelitae,Phalanger carmelitae,2047.5,0
4565,PHALANGERIDAE,Phalanger,gymnotis,Phalanger gymnotis,2705,0
4566,PHALANGERIDAE,Phalanger,intercastellanus,Phalanger intercastellanus,1747.5,0
4567,PHALANGERIDAE,Phalanger,lullulae,Phalanger lullulae,1632.5,0
4568,PHALANGERIDAE,Phalanger,matabiru,Phalanger matabiru,1885.675,1
4569,PHALANGERIDAE,Phalanger,matanim,Phalanger matanim,1550,0
4570,PHALANGERIDAE,Phalanger,mimicus,Phalanger mimicus,1885.675,1
4571,PHALANGERIDAE,Phalanger,orientalis,Phalanger orientalis,2168.75,0
4572,PHALANGERIDAE,Phalanger,ornatus,Phalanger ornatus,1787.5,0
4573,PHALANGERIDAE,Phalanger,rothschildi,Phalanger rothschildi,1365,0
4574,PHALANGERIDAE,Phalanger,sericeus,Phalanger sericeus,2003,0
4575,PHALANGERIDAE,Phalanger,vestitus,Phalanger vestitus,1850,0
4577,PHALANGERIDAE,Spilocuscus,kraemeri,Spilocuscus kraemeri,5553.375,1
4578,PHALANGERIDAE,Spilocuscus,maculatus,Spilocuscus maculatus,5106.75,0
4579,PHALANGERIDAE,Spilocuscus,papuensis,Spilocuscus papuensis,5553.375,1
4580,PHALANGERIDAE,Spilocuscus,rufoniger,Spilocuscus rufoniger,6000,0
4581,PHALANGERIDAE,Spilocuscus,wilsoni,Spilocuscus wilsoni,5553.375,1
4583,PHALANGERIDAE,Strigocuscus,celebensis,Strigocuscus celebensis,500,0
4584,PHALANGERIDAE,Strigocuscus,pelengensis,Strigocuscus pelengensis,500,1
4586,PHALANGERIDAE,Trichosurus,caninus,Trichosurus caninus,3500,0
4587,PHALANGERIDAE,Trichosurus,cunninghami,Trichosurus cunninghami,3075,1
4588,PHALANGERIDAE,Trichosurus,vulpecula,Trichosurus vulpecula,2650,0
4590,PHALANGERIDAE,Wyulda,squamicaudata,Wyulda squamicaudata,1675,0
4593,PHASCOLARCTIDAE,Phascolarctos,cinereus,Phascolarctos cinereus,10250,0
4639,PHYLLOSTOMIDAE,Ametrida,centurio,Ametrida centurio,10.32666667,0
4641,PHYLLOSTOMIDAE,Anoura,caudifer,Anoura caudifer,10.65,0
4642,PHYLLOSTOMIDAE,Anoura,cultrata,Anoura cultrata,16.85,0
4643,PHYLLOSTOMIDAE,Anoura,fistulata,Anoura fistulata,14.19166667,1
4644,PHYLLOSTOMIDAE,Anoura,geoffroyi,Anoura geoffroyi,14.61666667,0
4645,PHYLLOSTOMIDAE,Anoura,latidens,Anoura latidens,14.65,0
4646,PHYLLOSTOMIDAE,Anoura,luismanueli,Anoura luismanueli,14.19166667,1
4648,PHYLLOSTOMIDAE,Ardops,nichollsi,Ardops nichollsi,17.16,0
4650,PHYLLOSTOMIDAE,Ariteus,flavescens,Ariteus flavescens,11.9,0
4652,PHYLLOSTOMIDAE,Artibeus,amplus,Artibeus amplus,60,0
4653,PHYLLOSTOMIDAE,Artibeus,anderseni,Artibeus anderseni,138,0
4654,PHYLLOSTOMIDAE,Artibeus,aztecus,Artibeus aztecus,20.38,0
4655,PHYLLOSTOMIDAE,Artibeus,cinereus,Artibeus cinereus,12.625,0
4656,PHYLLOSTOMIDAE,Artibeus,concolor,Artibeus concolor,19.353,0
4657,PHYLLOSTOMIDAE,Artibeus,fimbriatus,Artibeus fimbriatus,63.9,0
4658,PHYLLOSTOMIDAE,Artibeus,fraterculus,Artibeus fraterculus,200,0
4659,PHYLLOSTOMIDAE,Artibeus,glaucus,Artibeus glaucus,11.06,0
4660,PHYLLOSTOMIDAE,Artibeus,gnomus,Artibeus gnomus,50.3274375,1
4661,PHYLLOSTOMIDAE,Artibeus,hirsutus,Artibeus hirsutus,38.725,0
4662,PHYLLOSTOMIDAE,Artibeus,incomitatus,Artibeus incomitatus,50.3274375,1
4663,PHYLLOSTOMIDAE,Artibeus,inopinatus,Artibeus inopinatus,29.3,0
4664,PHYLLOSTOMIDAE,Artibeus,jamaicensis,Artibeus jamaicensis,42.17266667,0
4665,PHYLLOSTOMIDAE,Artibeus,lituratus,Artibeus lituratus,60.53533333,0
4666,PHYLLOSTOMIDAE,Artibeus,obscurus,Artibeus obscurus,35.2,0
4667,PHYLLOSTOMIDAE,Artibeus,phaeotis,Artibeus phaeotis,11.588,0
4668,PHYLLOSTOMIDAE,Artibeus,planirostris,Artibeus planirostris,47,0
4669,PHYLLOSTOMIDAE,Artibeus,rosenbergii,Artibeus rosenbergii,50.3274375,1
4670,PHYLLOSTOMIDAE,Artibeus,toltecus,Artibeus toltecus,15.4,0
4671,PHYLLOSTOMIDAE,Artibeus,watsoni,Artibeus watsoni,50.3274375,1
4673,PHYLLOSTOMIDAE,Brachyphylla,cavernarum,Brachyphylla cavernarum,46.167,0
4674,PHYLLOSTOMIDAE,Brachyphylla,nana,Brachyphylla nana,35.826,0
4676,PHYLLOSTOMIDAE,Carollia,brevicauda,Carollia brevicauda,14.4,0
4677,PHYLLOSTOMIDAE,Carollia,castanea,Carollia castanea,13.267,0
4678,PHYLLOSTOMIDAE,Carollia,manu,Carollia manu,15.31458333,1
4679,PHYLLOSTOMIDAE,Carollia,perspicillata,Carollia perspicillata,18.00133333,0
4680,PHYLLOSTOMIDAE,Carollia,sowelli,Carollia sowelli,15.31458333,1
4681,PHYLLOSTOMIDAE,Carollia,subrufa,Carollia subrufa,15.59,0
4683,PHYLLOSTOMIDAE,Centurio,senex,Centurio senex,21.21833333,0
4685,PHYLLOSTOMIDAE,Chiroderma,doriae,Chiroderma doriae,19.9,0
4686,PHYLLOSTOMIDAE,Chiroderma,improvisum,Chiroderma improvisum,35,0
4687,PHYLLOSTOMIDAE,Chiroderma,salvini,Chiroderma salvini,25.517,0
4688,PHYLLOSTOMIDAE,Chiroderma,trinitatum,Chiroderma trinitatum,13.67666667,0
4689,PHYLLOSTOMIDAE,Chiroderma,villosum,Chiroderma villosum,23.12,0
4691,PHYLLOSTOMIDAE,Choeroniscus,godmani,Choeroniscus godmani,7.9,0
4692,PHYLLOSTOMIDAE,Choeroniscus,minor,Choeroniscus minor,5.833,0
4693,PHYLLOSTOMIDAE,Choeroniscus,periosus,Choeroniscus periosus,200,0
4695,PHYLLOSTOMIDAE,Choeronycteris,mexicana,Choeronycteris mexicana,16.6,0
4697,PHYLLOSTOMIDAE,Chrotopterus,auritus,Chrotopterus auritus,77.863,0
4699,PHYLLOSTOMIDAE,Desmodus,draculae,Desmodus draculae,31.207,1
4700,PHYLLOSTOMIDAE,Desmodus,rotundus,Desmodus rotundus,31.207,0
4702,PHYLLOSTOMIDAE,Diaemus,youngi,Diaemus youngi,36.315,0
4704,PHYLLOSTOMIDAE,Diphylla,ecaudata,Diphylla ecaudata,29.3,0
4706,PHYLLOSTOMIDAE,Ectophylla,alba,Ectophylla alba,5.755,0
4708,PHYLLOSTOMIDAE,Enchisthenes,hartii,Enchisthenes hartii,15.96,0
4710,PHYLLOSTOMIDAE,Erophylla,bombifrons,Erophylla bombifrons,15.8,1
4711,PHYLLOSTOMIDAE,Erophylla,sezekorni,Erophylla sezekorni,15.8,0
4713,PHYLLOSTOMIDAE,Glossophaga,commissarisi,Glossophaga commissarisi,8.9,0
4714,PHYLLOSTOMIDAE,Glossophaga,leachii,Glossophaga leachii,10.1,0
4715,PHYLLOSTOMIDAE,Glossophaga,longirostris,Glossophaga longirostris,11.922,0
4716,PHYLLOSTOMIDAE,Glossophaga,morenoi,Glossophaga morenoi,8.4,0
4717,PHYLLOSTOMIDAE,Glossophaga,soricina,Glossophaga soricina,9.435,0
4719,PHYLLOSTOMIDAE,Glyphonycteris,behnii,Glyphonycteris behnii,200,0
4720,PHYLLOSTOMIDAE,Glyphonycteris,daviesi,Glyphonycteris daviesi,18.3,0
4721,PHYLLOSTOMIDAE,Glyphonycteris,sylvestris,Glyphonycteris sylvestris,8.8,0
4723,PHYLLOSTOMIDAE,Hylonycteris,underwoodi,Hylonycteris underwoodi,6.65,0
4725,PHYLLOSTOMIDAE,Lampronycteris,brachyotis,Lampronycteris brachyotis,11,0
4727,PHYLLOSTOMIDAE,Leptonycteris,curasoae,Leptonycteris curasoae,23.41866667,0
4728,PHYLLOSTOMIDAE,Leptonycteris,nivalis,Leptonycteris nivalis,25.64,0
4729,PHYLLOSTOMIDAE,Leptonycteris,yerbabuenae,Leptonycteris yerbabuenae,24.52933333,1
4731,PHYLLOSTOMIDAE,Lichonycteris,obscura,Lichonycteris obscura,5.6,0
4733,PHYLLOSTOMIDAE,Lionycteris,spurrelli,Lionycteris spurrelli,8.383,0
4735,PHYLLOSTOMIDAE,Lonchophylla,bokermanni,Lonchophylla bokermanni,200,0
4736,PHYLLOSTOMIDAE,Lonchophylla,chocoana,Lonchophylla chocoana,92.72142857,1
4737,PHYLLOSTOMIDAE,Lonchophylla,concava,Lonchophylla concava,92.72142857,1
4738,PHYLLOSTOMIDAE,Lonchophylla,dekeyseri,Lonchophylla dekeyseri,200,0
4739,PHYLLOSTOMIDAE,Lonchophylla,handleyi,Lonchophylla handleyi,18.5,0
4740,PHYLLOSTOMIDAE,Lonchophylla,hesperia,Lonchophylla hesperia,200,0
4741,PHYLLOSTOMIDAE,Lonchophylla,mordax,Lonchophylla mordax,10.7,0
4742,PHYLLOSTOMIDAE,Lonchophylla,orcesi,Lonchophylla orcesi,92.72142857,1
4743,PHYLLOSTOMIDAE,Lonchophylla,robusta,Lonchophylla robusta,13,0
4744,PHYLLOSTOMIDAE,Lonchophylla,thomasi,Lonchophylla thomasi,6.85,0
4746,PHYLLOSTOMIDAE,Lonchorhina,aurita,Lonchorhina aurita,15.7,0
4747,PHYLLOSTOMIDAE,Lonchorhina,fernandezi,Lonchorhina fernandezi,200,0
4748,PHYLLOSTOMIDAE,Lonchorhina,inusitata,Lonchorhina inusitata,60.375,1
4749,PHYLLOSTOMIDAE,Lonchorhina,marinkellei,Lonchorhina marinkellei,17,0
4750,PHYLLOSTOMIDAE,Lonchorhina,orinocensis,Lonchorhina orinocensis,8.8,0
4752,PHYLLOSTOMIDAE,Lophostoma,aequatorialis,Lophostoma aequatorialis,19.59393333,1
4753,PHYLLOSTOMIDAE,Lophostoma,brasiliense,Lophostoma brasiliense,9.376666667,0
4754,PHYLLOSTOMIDAE,Lophostoma,carrikeri,Lophostoma carrikeri,20.943,0
4755,PHYLLOSTOMIDAE,Lophostoma,evotis,Lophostoma evotis,19.8,0
