PALM,FRUGIVORE,frugClass,frugFamily,biogeographicRegion,InteractionID,Unique_interaction,frugBodyMASS,FruitLength_cm,PalmTribe,PalmSubfamily,Country,botanicalCountry,referenceKey
Phoenicophorium borsigianum,Coracopsis nigra,BIRDS,Psittacidae,Afrotropics,Phoenicophorium borsigianum_Coracopsis nigra,1,186.24,0.8,Areceae,Arecoideae,NA,NA,FAIRCHILD
Phoenix dactylifera,Rousettus angolensis,MAMMAL,Pteropodidae,Afrotropics,Phoenix dactylifera_Rousettus angolensis,1,100,7,Phoeniceae,Coryphoideae,NA,NA,SDSODWW
Phoenix reclinata,Andropadus importunus,BIRDS,Pycnonotidae,Afrotropics,Phoenix reclinata_Andropadus importunus,1,27.4,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Anthreptes collaris,BIRDS,Nectariniidae,Afrotropics,Phoenix reclinata_Anthreptes collaris,1,6.98,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Cercocebus galeritus,MAMMAL,Cercopithecidae,Afrotropics,Phoenix reclinata_Cercocebus galeritus,0,7835.018,1.9,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix reclinata,Cercocebus galeritus,MAMMAL,Cercopithecidae,Afrotropics,Phoenix reclinata_Cercocebus galeritus,1,7835.018,1.9,Phoeniceae,Coryphoideae,KENYA,KEN,RMFC3FSA
Phoenix reclinata,Gypohierax angolensis,BIRDS,Accipitridae,Afrotropics,Phoenix reclinata_Gypohierax angolensis,1,1600,1.9,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix reclinata,Lamprotornis corruscus,BIRDS,Sturnidae,Afrotropics,Phoenix reclinata_Lamprotornis corruscus,1,56.07,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Papio cynocephalus,MAMMAL,Cercopithecidae,Afrotropics,Phoenix reclinata_Papio cynocephalus,1,21250.052,1.9,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix reclinata,Ploceus ocularis,BIRDS,Ploceidae,Afrotropics,Phoenix reclinata_Ploceus ocularis,1,25.2,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Pogoniulus bilineatus,BIRDS,Lybiidae,Afrotropics,Phoenix reclinata_Pogoniulus bilineatus,1,13.1,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Poicephalus meyeri,BIRDS,Psittacidae,Afrotropics,Phoenix reclinata_Poicephalus meyeri,1,117.47,1.9,Phoeniceae,Coryphoideae,BOTSWANA,BOT,RBNGSE2T
Phoenix reclinata,Pycnonotus barbatus,BIRDS,Pycnonotidae,Afrotropics,Phoenix reclinata_Pycnonotus barbatus,1,32.1,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Tauraco corythaix,BIRDS,Musophagidae,Afrotropics,Phoenix reclinata_Tauraco corythaix,1,308,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Tauraco persa,BIRDS,Musophagidae,Afrotropics,Phoenix reclinata_Tauraco persa,1,306,1.9,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix reclinata,Turdus olivaceus,BIRDS,Turdidae,Afrotropics,Phoenix reclinata_Turdus olivaceus,1,67.29,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix reclinata,Zosterops capensis,BIRDS,Zosteropidae,Afrotropics,Phoenix reclinata_Zosterops capensis,1,9.15,1.9,Phoeniceae,Coryphoideae,SOUTH AFRICA,CPP,SRNFBK6M
Phoenix sylvestris,Acridotheres tristis,BIRDS,Sturnidae,Afrotropics,Phoenix sylvestris_Acridotheres tristis,1,116.43,2.5,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix sylvestris,Sturnus contra,BIRDS,Sturnidae,Afrotropics,Phoenix sylvestris_Sturnus contra,1,83.99,2.5,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Phoenix sylvestris,Sturnus pagodarum,BIRDS,Sturnidae,Afrotropics,Phoenix sylvestris_Sturnus pagodarum,1,48.9,2.5,Phoeniceae,Coryphoideae,NA,NA,FAIRCHILD
Pholidostachys pulchra,Dermanura watsoni,MAMMAL,Phyllostomatidae,Neotropics,Pholidostachys pulchra_Dermanura watsoni,1,50.3274375,2.23,Geonomateae,Arecoideae,COSTA RICA,COS,78579EUU
Phytelephas macrocarpa,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Phytelephas macrocarpa_Pecari tajacu,1,21266.695,13,Phytelepheae,Ceroxyloideae,PERU,PER,CFFXP4XP
Phytelephas macrocarpa,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Phytelephas macrocarpa_Tayassu pecari,1,32233.688,13,Phytelepheae,Ceroxyloideae,PERU,PER,CFFXP4XP
Phytelephas seemannii,Dasyprocta punctata,MAMMAL,Dasyproctidae,Neotropics,Phytelephas seemannii_Dasyprocta punctata,1,2674.977,8,Phytelepheae,Ceroxyloideae,NA,NA,FAIRCHILD
Prestoea decurrens,Dermanura watsoni,MAMMAL,Phyllostomatidae,Neotropics,Prestoea decurrens_Dermanura watsoni,1,50.3274375,0.9,Euterpeae,Arecoideae,COSTA RICA,COS,78579EUU
Pseudophoenix sargentii,Loxigilla noctis,BIRDS,Emberizidae,Neotropics,Pseudophoenix sargentii_Loxigilla noctis,1,16.63,1.39,Cyclosphatheae,Ceroxyloideae,NA,NA,FAIRCHILD
Pseudophoenix sargentii,Saltator albicollis,BIRDS,Cardinalidae,Neotropics,Pseudophoenix sargentii_Saltator albicollis,1,41.33,1.39,Cyclosphatheae,Ceroxyloideae,NA,NA,FAIRCHILD
Raphia monbuttorum,Bycanistes albotibialis,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Bycanistes albotibialis,1,921,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,Q85C4DPU
Raphia monbuttorum,Bycanistes cylindricus,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Bycanistes cylindricus,0,921,6,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Raphia monbuttorum,Bycanistes cylindricus,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Bycanistes cylindricus,0,921,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,H23N25UB
Raphia monbuttorum,Bycanistes cylindricus,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Bycanistes cylindricus,1,921,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,N7TA25VX
Raphia monbuttorum,Ceratogymna atrata,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Ceratogymna atrata,0,1194.79,6,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Raphia monbuttorum,Ceratogymna atrata,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Ceratogymna atrata,0,1194.79,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,N7TA25VX
Raphia monbuttorum,Ceratogymna atrata,BIRDS,Bucerotidae,Afrotropics,Raphia monbuttorum_Ceratogymna atrata,1,1194.79,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,Q85C4DPU
Raphia monbuttorum,Lophocebus albigena,MAMMAL,Cercopithecidae,Afrotropics,Raphia monbuttorum_Lophocebus albigena,0,7690.065,6,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Raphia monbuttorum,Lophocebus albigena,MAMMAL,Cercopithecidae,Afrotropics,Raphia monbuttorum_Lophocebus albigena,1,7690.065,6,Lepidocaryeae,Calamoideae,CAMEROON,CMN,N7TA25VX
Raphia sudanica,Pan troglodytes,MAMMAL,Hominidae,Afrotropics,Raphia sudanica_Pan troglodytes,1,42500,8,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Raphia sudanica,Papio papio,MAMMAL,Cercopithecidae,Afrotropics,Raphia sudanica_Papio papio,1,21250.052,8,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Raphia taedigera,Alouatta palliata,MAMMAL,Atelidae,Neotropics,Raphia taedigera_Alouatta palliata,1,7274.95,6,Lepidocaryeae,Calamoideae,COSTA RICA,COS,SIQKHW37
Raphia taedigera,Odocoileus virginianus,MAMMAL,Cervidae,Neotropics,Raphia taedigera_Odocoileus virginianus,1,55508.565,6,Lepidocaryeae,Calamoideae,COSTA RICA,COS,SIQKHW37
Raphia taedigera,Tapirus bairdii,MAMMAL,Tapiridae,Neotropics,Raphia taedigera_Tapirus bairdii,1,299999.133,6,Lepidocaryeae,Calamoideae,COSTA RICA,COS,H47ANEU3
Raphia vinifera,Gypohierax angolensis,BIRDS,Accipitridae,Afrotropics,Raphia vinifera_Gypohierax angolensis,1,1600,7.75,Lepidocaryeae,Calamoideae,NA,NA,FAIRCHILD
Ravenea sambiranensis,Alectroenas madagascariensis,BIRDS,Columbidae,Afrotropics,Ravenea sambiranensis_Alectroenas madagascariensis,1,173,1.1,Ceroxyleae,Ceroxyloideae,MADAGASCAR,MDG,FAIRCHILD
Ravenea sambiranensis,Eulemur macaco,MAMMAL,Lemuridae,Afrotropics,Ravenea sambiranensis_Eulemur macaco,1,2040,1.1,Ceroxyleae,Ceroxyloideae,NA,NA,FAIRCHILD
Ravenea sambiranensis,Lepilemur dorsalis,MAMMAL,Lepilemuridae,Afrotropics,Ravenea sambiranensis_Lepilemur dorsalis,1,500,1.1,Ceroxyleae,Ceroxyloideae,MADAGASCAR,MDG,FAIRCHILD
Roystonea borinquena,Amazona aestiva,BIRDS,Psittacidae,Neotropics,Roystonea borinquena_Amazona aestiva,1,451,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Amazona ochrocephala,BIRDS,Psittacidae,Neotropics,Roystonea borinquena_Amazona ochrocephala,1,476.94,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Amazona ventralis,BIRDS,Psittacidae,Neotropics,Roystonea borinquena_Amazona ventralis,1,214,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Brotogeris versicolurus,BIRDS,Psittacidae,Neotropics,Roystonea borinquena_Brotogeris versicolurus,1,71.53,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Dendrocygna arborea,BIRDS,Anatidae,Neotropics,Roystonea borinquena_Dendrocygna arborea,1,1150,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Dendrocygna bicolor,BIRDS,Anatidae,Neotropics,Roystonea borinquena_Dendrocygna bicolor,1,756.37,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Margarops fuscatus,BIRDS,Mimidae,Neotropics,Roystonea borinquena_Margarops fuscatus,1,98.43,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Melanerpes portoricensis,BIRDS,Picidae,Neotropics,Roystonea borinquena_Melanerpes portoricensis,1,59.86,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Mimus polyglottos,BIRDS,Mimidae,Neotropics,Roystonea borinquena_Mimus polyglottos,1,48.5,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Patagioenas inornata,BIRDS,Columbidae,Neotropics,Roystonea borinquena_Patagioenas inornata,1,365,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Patagioenas leucocephala,BIRDS,Columbidae,Neotropics,Roystonea borinquena_Patagioenas leucocephala,1,240.14,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Patagioenas squamosa,BIRDS,Columbidae,Neotropics,Roystonea borinquena_Patagioenas squamosa,1,312,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Spindalis zena,BIRDS,Thraupidae,Neotropics,Roystonea borinquena_Spindalis zena,1,25.36,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Turdus plumbeus,BIRDS,Turdidae,Neotropics,Roystonea borinquena_Turdus plumbeus,1,75.3,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea borinquena,Tyrannus dominicensis,BIRDS,Tyrannidae,Neotropics,Roystonea borinquena_Tyrannus dominicensis,1,46.5,1.3,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea oleracea,Amazona amazonica,BIRDS,Psittacidae,Neotropics,Roystonea oleracea_Amazona amazonica,1,370,1.5,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea oleracea,Ara ararauna,BIRDS,Psittacidae,Neotropics,Roystonea oleracea_Ara ararauna,1,1125,1.5,Roystoneeae,Arecoideae,BRAZIL,BZC,ZRDKEIW7
Roystonea oleracea,Orthopsittaca manilata,BIRDS,Psittacidae,Neotropics,Roystonea oleracea_Orthopsittaca manilata,1,372,1.5,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Roystonea regia,Aratinga euops,BIRDS,Psittacidae,Neotropics,Roystonea regia_Aratinga euops,1,139.26,1.2,Roystoneeae,Arecoideae,NA,NA,FAIRCHILD
Sabal mexicana,Ateles geoffroyi,MAMMAL,Atelidae,Neotropics,Sabal mexicana_Ateles geoffroyi,0,5284.939,1.45,Sabaleae,Coryphoideae,GUATEMALA,GUA,25RXRA5V
Sabal mexicana,Ateles geoffroyi,MAMMAL,Atelidae,Neotropics,Sabal mexicana_Ateles geoffroyi,1,5284.939,1.45,Sabaleae,Coryphoideae,MEXICO,MXT,HKD8QHD3
Sabal mexicana,Canis latrans,MAMMAL,Canidae,Neotropics,Sabal mexicana_Canis latrans,1,13406.333,1.45,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal mexicana,Ortalis vetula,BIRDS,Cracidae,Neotropics,Sabal mexicana_Ortalis vetula,1,562.6,1.45,Sabaleae,Coryphoideae,COSTA RICA,COS,FAIRCHILD
Sabal mexicana,Procyon lotor,MAMMAL,Procyonidae,Neotropics,Sabal mexicana_Procyon lotor,1,4724.9615,1.45,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal palmetto,Bombycilla cedrorum,BIRDS,Bombycillidae,Neotropics,Sabal palmetto_Bombycilla cedrorum,1,31.58,1.1,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal palmetto,Odocoileus virginianus,MAMMAL,Cervidae,Neotropics,Sabal palmetto_Odocoileus virginianus,1,55508.565,1.1,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal palmetto,Procyon lotor,MAMMAL,Procyonidae,Neotropics,Sabal palmetto_Procyon lotor,1,4724.9615,1.1,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal palmetto,Turdus migratorius,BIRDS,Turdidae,Neotropics,Sabal palmetto_Turdus migratorius,1,78.5,1.1,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Sabal palmetto,Ursus americanus,MAMMAL,Ursidae,Neotropics,Sabal palmetto_Ursus americanus,1,99949.356,1.1,Sabaleae,Coryphoideae,NA,NA,FAIRCHILD
Socratea exorrhiza,Alouatta seniculus,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Alouatta seniculus,1,6145.539,3,Irarteeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Socratea exorrhiza,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Ateles belzebuth,0,5000,3,Irarteeae,Arecoideae,NA,NA,FAIRCHILD
Socratea exorrhiza,Ateles belzebuth,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Ateles belzebuth,1,5000,3,Irarteeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Socratea exorrhiza,Ateles chamek,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Ateles chamek,1,5999.983,3,Irarteeae,Arecoideae,BOLIVIA,BOL,FQU9CR3E
Socratea exorrhiza,Callicebus torquatus,MAMMAL,Pitheciidae,Neotropics,Socratea exorrhiza_Callicebus torquatus,1,1050.002,3,Irarteeae,Arecoideae,NA,NA,FAIRCHILD
Socratea exorrhiza,Dasyprocta fuliginosa,MAMMAL,Dasyproctidae,Neotropics,Socratea exorrhiza_Dasyprocta fuliginosa,1,3500.016,3,Irarteeae,Arecoideae,COSTA RICA,COS,ARXTKHHV
Socratea exorrhiza,Dasyprocta punctata,MAMMAL,Dasyproctidae,Neotropics,Socratea exorrhiza_Dasyprocta punctata,1,2674.977,3,Irarteeae,Arecoideae,PANAMA,PAN,NEH8RCVA
Socratea exorrhiza,Lagothrix lagotricha,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Lagothrix lagotricha,0,6299.992,3,Irarteeae,Arecoideae,ECUADOR,ECU,8XCJW99Q
Socratea exorrhiza,Lagothrix lagotricha,MAMMAL,Atelidae,Neotropics,Socratea exorrhiza_Lagothrix lagotricha,1,6299.992,3,Irarteeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Socratea exorrhiza,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Socratea exorrhiza_Pecari tajacu,0,21266.695,3,Irarteeae,Arecoideae,COSTA RICA,COS,ARXTKHHV
Socratea exorrhiza,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Socratea exorrhiza_Pecari tajacu,1,21266.695,3,Irarteeae,Arecoideae,PANAMA,PAN,NEH8RCVA
Socratea exorrhiza,Piaractus brachypomus,FISH,Serrasalmidae,Neotropics,Socratea exorrhiza_Piaractus brachypomus,1,NA,3,Irarteeae,Arecoideae,VENEZUELA,VEN,6WBPN3MQ
Socratea exorrhiza,Ramphastos tucanus,BIRDS,Ramphastidae,Neotropics,Socratea exorrhiza_Ramphastos tucanus,1,659.58,3,Irarteeae,Arecoideae,COLOMBIA,CLM,FR6K49QN
Socratea exorrhiza,Rhinemys rufipes,REPTILES,Chelidae,Neotropics,Socratea exorrhiza_Rhinemys rufipes,1,2394,3,Irarteeae,Arecoideae,NA,NA,FAIRCHILD
Socratea exorrhiza,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Socratea exorrhiza_Tayassu pecari,0,32233.688,3,Irarteeae,Arecoideae,NA,BZL,4GZW769B
Socratea exorrhiza,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Socratea exorrhiza_Tayassu pecari,1,32233.688,3,Irarteeae,Arecoideae,NA,NA,CFFXP4XP
Syagrus coronata,Anodorhynchus hyacinthinus,BIRDS,Psittacidae,Neotropics,Syagrus coronata_Anodorhynchus hyacinthinus,1,1331,2.75,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus oleracea,Ara ararauna,BIRDS,Psittacidae,Neotropics,Syagrus oleracea_Ara ararauna,0,1125,4.75,Cocoseae,Arecoideae,BRAZIL,BZC,V8EG6I87
Syagrus oleracea,Ara ararauna,BIRDS,Psittacidae,Neotropics,Syagrus oleracea_Ara ararauna,1,1125,4.75,Cocoseae,Arecoideae,BRAZIL,BZC,ZRDKEIW7
Syagrus oleracea,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Syagrus oleracea_Pecari tajacu,0,21266.695,4.75,Cocoseae,Arecoideae,NA,NA,CFFXP4XP
Syagrus oleracea,Pecari tajacu,MAMMAL,Tayassuidae,Neotropics,Syagrus oleracea_Pecari tajacu,1,21266.695,4.75,Cocoseae,Arecoideae,BRAZIL,BZL,FVU3FU8K
Syagrus oleracea,Salvator merianae,REPTILES,Teiidae,Neotropics,Syagrus oleracea_Salvator merianae,0,7500,4.75,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus oleracea,Salvator merianae,REPTILES,Teiidae,Neotropics,Syagrus oleracea_Salvator merianae,1,7500,4.75,Cocoseae,Arecoideae,BRAZIL,BZL,RX9KZ5AH
Syagrus oleracea,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Syagrus oleracea_Tayassu pecari,0,32233.688,4.75,Cocoseae,Arecoideae,NA,NA,CFFXP4XP
Syagrus oleracea,Tayassu pecari,MAMMAL,Tayassuidae,Neotropics,Syagrus oleracea_Tayassu pecari,1,32233.688,4.75,Cocoseae,Arecoideae,BRAZIL,BZL,FVU3FU8K
Syagrus petraea,Chrysocyon brachyurus,MAMMAL,Canidae,Neotropics,Syagrus petraea_Chrysocyon brachyurus,1,23249.842,2.5,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus pseudococos,Cuniculus paca,MAMMAL,Cuniculidae,Neotropics,Syagrus pseudococos_Cuniculus paca,1,8000,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,SW6IINCS
Syagrus pseudococos,Dasyprocta leporina,MAMMAL,Dasyproctidae,Neotropics,Syagrus pseudococos_Dasyprocta leporina,0,3020.021,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,6X8NU9XG
Syagrus pseudococos,Dasyprocta leporina,MAMMAL,Dasyproctidae,Neotropics,Syagrus pseudococos_Dasyprocta leporina,1,3020.021,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,SW6IINCS
Syagrus pseudococos,Salvator merianae,REPTILES,Teiidae,Neotropics,Syagrus pseudococos_Salvator merianae,1,7500,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,SW6IINCS
Syagrus pseudococos,Sapajus nigritus,MAMMAL,Cebidae,Neotropics,Syagrus pseudococos_Sapajus nigritus,1,2615.57325,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,SW6IINCS
Syagrus pseudococos,Sciurus aestuans,MAMMAL,Sciuridae,Neotropics,Syagrus pseudococos_Sciurus aestuans,1,184.999,6.5,Cocoseae,Arecoideae,BRAZIL,BZL,W728GHWV
Syagrus romanzoffiana,Alouatta guariba,MAMMAL,Atelidae,Neotropics,Syagrus romanzoffiana_Alouatta guariba,0,6549.004167,2.5,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus romanzoffiana,Alouatta guariba,MAMMAL,Atelidae,Neotropics,Syagrus romanzoffiana_Alouatta guariba,1,6549.004167,2.5,Cocoseae,Arecoideae,BRAZIL,BZC,QHJ9RMNC
Syagrus romanzoffiana,Amazona brasiliensis,BIRDS,Psittacidae,Neotropics,Syagrus romanzoffiana_Amazona brasiliensis,1,327.37,2.5,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus romanzoffiana,Ara ararauna,BIRDS,Psittacidae,Neotropics,Syagrus romanzoffiana_Ara ararauna,1,1125,2.5,Cocoseae,Arecoideae,BRAZIL,BZC,ZRDKEIW7
Syagrus romanzoffiana,Brotogeris chiriri,BIRDS,Psittacidae,Neotropics,Syagrus romanzoffiana_Brotogeris chiriri,1,61.6,2.5,Cocoseae,Arecoideae,NA,BZL,CDKSIEIR
Syagrus romanzoffiana,Brotogeris tirica,BIRDS,Psittacidae,Neotropics,Syagrus romanzoffiana_Brotogeris tirica,1,63,2.5,Cocoseae,Arecoideae,NA,BZL,CDKSIEIR
Syagrus romanzoffiana,Callithrix penicillata,MAMMAL,Callitrichidae,Neotropics,Syagrus romanzoffiana_Callithrix penicillata,1,342.003,2.5,Cocoseae,Arecoideae,NA,BZL,SW6IINCS
Syagrus romanzoffiana,Cerdocyon thous,MAMMAL,Canidae,Neotropics,Syagrus romanzoffiana_Cerdocyon thous,0,5239.984,2.5,Cocoseae,Arecoideae,NA,BZL,4GZW769B
Syagrus romanzoffiana,Cerdocyon thous,MAMMAL,Canidae,Neotropics,Syagrus romanzoffiana_Cerdocyon thous,0,5239.984,2.5,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus romanzoffiana,Cerdocyon thous,MAMMAL,Canidae,Neotropics,Syagrus romanzoffiana_Cerdocyon thous,0,5239.984,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Cerdocyon thous,MAMMAL,Canidae,Neotropics,Syagrus romanzoffiana_Cerdocyon thous,1,5239.984,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,R6CHBUR4
Syagrus romanzoffiana,Chrysocyon brachyurus,MAMMAL,Canidae,Neotropics,Syagrus romanzoffiana_Chrysocyon brachyurus,1,23249.842,2.5,Cocoseae,Arecoideae,NA,NA,FAIRCHILD
Syagrus romanzoffiana,Coendou prehensilis,MAMMAL,Erethizontidae,Neotropics,Syagrus romanzoffiana_Coendou prehensilis,1,4399.973,2.5,Cocoseae,Arecoideae,NA,BZL,EXFN932X
Syagrus romanzoffiana,Coereba flaveola,BIRDS,Coerebidae,Neotropics,Syagrus romanzoffiana_Coereba flaveola,1,10.01,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Cuniculus paca,MAMMAL,Cuniculidae,Neotropics,Syagrus romanzoffiana_Cuniculus paca,0,8000,2.5,Cocoseae,Arecoideae,NA,BZL,4GZW769B
Syagrus romanzoffiana,Cuniculus paca,MAMMAL,Cuniculidae,Neotropics,Syagrus romanzoffiana_Cuniculus paca,0,8000,2.5,Cocoseae,Arecoideae,NA,BZL,EXFN932X
Syagrus romanzoffiana,Cuniculus paca,MAMMAL,Cuniculidae,Neotropics,Syagrus romanzoffiana_Cuniculus paca,1,8000,2.5,Cocoseae,Arecoideae,NA,BZL,SW6IINCS
Syagrus romanzoffiana,Cyanocorax caeruleus,BIRDS,Corvidae,Neotropics,Syagrus romanzoffiana_Cyanocorax caeruleus,1,272,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Dasyprocta azarae,MAMMAL,Dasyproctidae,Neotropics,Syagrus romanzoffiana_Dasyprocta azarae,1,2309.989,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Dasyprocta leporina,MAMMAL,Dasyproctidae,Neotropics,Syagrus romanzoffiana_Dasyprocta leporina,1,3020.021,2.5,Cocoseae,Arecoideae,NA,BZL,SW6IINCS
Syagrus romanzoffiana,Didelphis albiventris,MAMMAL,Didelphidae,Neotropics,Syagrus romanzoffiana_Didelphis albiventris,0,904.003,2.5,Cocoseae,Arecoideae,NA,BZL,4GZW769B
Syagrus romanzoffiana,Didelphis albiventris,MAMMAL,Didelphidae,Neotropics,Syagrus romanzoffiana_Didelphis albiventris,1,904.003,2.5,Cocoseae,Arecoideae,NA,BZL,658H5SZA
Syagrus romanzoffiana,Didelphis aurita,MAMMAL,Didelphidae,Neotropics,Syagrus romanzoffiana_Didelphis aurita,0,1163.992,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Didelphis aurita,MAMMAL,Didelphidae,Neotropics,Syagrus romanzoffiana_Didelphis aurita,1,1163.992,2.5,Cocoseae,Arecoideae,NA,BZL,SW6IINCS
Syagrus romanzoffiana,Didelphis marsupialis,MAMMAL,Didelphidae,Neotropics,Syagrus romanzoffiana_Didelphis marsupialis,1,1091.164,2.5,Cocoseae,Arecoideae,COLOMBIA,CLM,NMKF3C6K
Syagrus romanzoffiana,Euphonia violacea,BIRDS,Thraupidae,Neotropics,Syagrus romanzoffiana_Euphonia violacea,1,15,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
Syagrus romanzoffiana,Euryoryzomys russatus,MAMMAL,Cricetidae,Neotropics,Syagrus romanzoffiana_Euryoryzomys russatus,1,60.501,2.5,Cocoseae,Arecoideae,BRAZIL,BZS,P775FGGN
